message_uid,msg_id,conv_id,speaker,message,timestamp,message_length_chars,message_length_words,num_sentences,avg_word_length,words_per_sentence,has_question,has_exclamation,num_questions,question_ratio,is_interrogative,is_declarative,num_uppercase_chars,num_digits,num_hedges,hedge_ratio,num_politeness,num_assertive,assertive_ratio,num_modal_verbs,modal_ratio,num_meta_conversation,num_first_person_pronouns,confidence_score,retrieved
c6_30,30,c6,C,We should assign owners for each part so work doesn’t overlap. This also gives us something concrete to show in the proposal and final report.,2026-02-01T16:30:18,142,26,2,4.423076923076923,13.0,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.038461538461538464,1,0.038461538461538464,0,2,1,0
c6_31,31,c6,C,"We need to keep the project focused so we can finish in time. It might feel like extra work now, but it saves time during analysis.",2026-02-01T16:31:56,131,26,2,3.9615384615384617,13.0,0,0,0,0.0,0,1,2,0,1,0.038461538461538464,0,0,0.0,2,0.07692307692307693,0,2,-1,1
c6_32,32,c6,C,"If we finish the prototype early, we’ll have time to run the user study. We can validate it quickly with a small pilot before we scale it up.",2026-02-01T16:33:13,141,29,2,3.793103448275862,14.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,1,0.034482758620689655,0,4,0,1
c6_33,33,c6,E,Just to check: I'm not fully convinced yet. We should include robustness checks by changing retrieval settings?,2026-02-01T16:34:29,111,18,2,5.055555555555555,9.0,1,0,1,0.5,1,0,3,0,0,0.0,0,1,0.05555555555555555,1,0.05555555555555555,1,2,1,0
c6_34,34,c6,F,We need to keep the project focused so we can finish in time. thanks.,2026-02-01T16:36:16,69,14,2,3.857142857142857,7.0,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,1,0.07142857142857142,0,2,0,0
c6_35,35,c6,D,Let’s define a small set of standard questions to ask the system.,2026-02-01T16:37:11,65,13,1,4.0,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
c6_36,36,c6,E,"Just to check: Let’s set weekly milestones: data, prototype, analysis, study, writing?",2026-02-01T16:38:24,86,13,1,5.153846153846154,13.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,0,0.0,1,0,0,0
c6_37,37,c6,B,"Kind of, we should assign owners for each part so work doesn’t overlap.",2026-02-01T16:38:50,71,14,1,4.0,14.0,0,0,0,0.0,0,1,1,0,1,0.07142857142857142,0,1,0.07142857142857142,1,0.07142857142857142,0,1,0,0
c6_38,38,c6,C,Let’s pick one main question and avoid building extra features. This also gives us something concrete to show in the proposal and final report.,2026-02-01T16:39:54,143,25,2,4.68,12.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,1,0,1
c6_39,39,c6,C,"I agree. We should assign owners for each part so work doesn’t overlap. If we write this down as a checklist, we can avoid back-and-forth later.",2026-02-01T16:41:15,144,29,3,3.8620689655172415,9.666666666666666,0,0,0,0.0,0,1,3,0,0,0.0,0,1,0.034482758620689655,2,0.06896551724137931,0,4,1,0
c6_40,40,c6,B,"Possibly, we also need a human study to see if summaries change perception.",2026-02-01T16:42:06,75,13,1,4.6923076923076925,13.0,0,0,0,0.0,0,1,1,0,1,0.07692307692307693,0,0,0.0,0,0.0,0,1,-1,0
c6_41,41,c6,C,We also need a human study to see if summaries change perception. We can validate it quickly with a small pilot before we scale it up.,2026-02-01T16:43:25,134,26,2,4.115384615384615,13.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,1,0.038461538461538464,0,3,0,0
c6_42,42,c6,E,Can we clarify: We need time near the end for polishing figures and slides?,2026-02-01T16:44:59,75,14,1,4.285714285714286,14.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,1,0.07142857142857142,1,2,0,0
c6_43,43,c6,F,Let’s pick one main question and avoid building extra features. could we.,2026-02-01T16:46:49,73,13,2,4.538461538461538,6.5,0,0,1,0.5,1,0,1,0,1,0.07692307692307693,0,0,0.0,1,0.07692307692307693,0,1,-1,1
c6_44,44,c6,B,"Maybe, we need time near the end for polishing figures and slides.",2026-02-01T16:48:15,66,12,1,4.416666666666667,12.0,0,0,0,0.0,0,1,1,0,1,0.08333333333333333,0,0,0.0,0,0.0,0,1,-1,0
c6_45,45,c6,C,"Let’s define a small set of standard questions to ask the system. If we write this down as a checklist, we can avoid back-and-forth later.",2026-02-01T16:49:38,138,28,2,3.857142857142857,14.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,1,0.03571428571428571,0,2,0,0
c6_46,46,c6,B,"Kind of, i agree. Let’s define a small set of standard questions to ask the system.",2026-02-01T16:51:02,83,17,2,3.764705882352941,8.5,0,0,0,0.0,0,1,2,0,1,0.058823529411764705,0,0,0.0,0,0.0,0,1,-1,0
c6_47,47,c6,C,"I agree. We should include robustness checks by changing retrieval settings. If we write this down as a checklist, we can avoid back-and-forth later.",2026-02-01T16:52:30,149,26,3,4.615384615384615,8.666666666666666,0,0,0,0.0,0,1,3,0,0,0.0,0,1,0.038461538461538464,2,0.07692307692307693,0,4,1,0
c6_48,48,c6,C,We need time near the end for polishing figures and slides. This also gives us something concrete to show in the proposal and final report.,2026-02-01T16:53:02,139,25,2,4.52,12.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,2,0,0
c6_49,49,c6,B,"It seems like, we need time near the end for polishing figures and slides.",2026-02-01T16:54:44,74,14,1,4.214285714285714,14.0,0,0,0,0.0,0,1,1,0,1,0.07142857142857142,0,0,0.0,0,0.0,0,1,-1,0
c6_50,50,c6,D,We also need a human study to see if summaries change perception.,2026-02-01T16:55:07,65,12,1,4.416666666666667,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,1
c6_51,51,c6,C,"We should include robustness checks by changing retrieval settings. If we write this down as a checklist, we can avoid back-and-forth later.",2026-02-01T16:55:47,140,24,2,4.75,12.0,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.041666666666666664,2,0.08333333333333333,0,3,1,0
c6_52,52,c6,B,"Possibly, we should measure who gets retrieved compared to who actually contributed.",2026-02-01T16:56:13,84,12,1,5.916666666666667,12.0,0,0,0,0.0,0,1,1,0,1,0.08333333333333333,0,1,0.08333333333333333,1,0.08333333333333333,0,1,0,0
c6_53,53,c6,C,"If we finish the prototype early, we’ll have time to run the user study. We can validate it quickly with a small pilot before we scale it up.",2026-02-01T16:56:53,141,29,2,3.793103448275862,14.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,1,0.034482758620689655,0,4,0,1
c6_54,54,c6,C,We should include robustness checks by changing retrieval settings. That way we can separate system behavior from human perception effects.,2026-02-01T16:58:28,139,20,2,5.9,10.0,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.05,2,0.1,0,2,1,0
c6_55,55,c6,F,"If you don't mind, honestly, we need to keep the project focused so we can finish in time.",2026-02-01T16:59:32,90,19,1,3.6315789473684212,19.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,1,0.05263157894736842,0,2,0,0
c6_56,56,c6,F,"Please, i agree. We should include robustness checks by changing retrieval settings.",2026-02-01T17:00:17,84,12,2,5.833333333333333,6.0,0,0,0,0.0,0,1,2,0,0,0.0,1,1,0.08333333333333333,1,0.08333333333333333,0,2,1,0
c6_57,57,c6,C,"Honestly, i agree. Let’s define a small set of standard questions to ask the system. We can validate it quickly with a small pilot before we scale it up.",2026-02-01T17:01:36,153,30,3,4.0,10.0,0,0,0,0.0,0,1,3,0,0,0.0,0,0,0.0,1,0.03333333333333333,0,3,0,0
c6_58,58,c6,C,Let’s define a small set of standard questions to ask the system. That way we can separate system behavior from human perception effects.,2026-02-01T17:02:55,137,24,2,4.666666666666667,12.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,1,0.041666666666666664,0,1,0,1
c6_59,59,c6,B,"Possibly, let’s define a small set of standard questions to ask the system.",2026-02-01T17:04:30,75,14,1,4.285714285714286,14.0,0,0,0,0.0,0,1,1,0,1,0.07142857142857142,0,0,0.0,0,0.0,0,0,-1,0
c6_60,60,c6,F,"Could we, i agree. We need time near the end for polishing figures and slides.",2026-02-01T17:05:29,78,15,2,4.066666666666666,7.5,0,0,1,0.5,1,0,2,0,1,0.06666666666666667,0,0,0.0,1,0.06666666666666667,0,3,-1,0
c6_61,61,c6,D,I agree.,2026-02-01T17:06:41,8,2,1,3.0,2.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c6_62,62,c6,E,"Quick question: To be clear, we need time near the end for polishing figures and slides?",2026-02-01T17:07:56,88,16,1,4.375,16.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,0,0.0,2,1,0,0
c6_63,63,c6,B,"Kind of, we should include robustness checks by changing retrieval settings.",2026-02-01T17:08:46,76,11,1,5.818181818181818,11.0,0,0,0,0.0,0,1,1,0,1,0.09090909090909091,0,1,0.09090909090909091,1,0.09090909090909091,0,1,0,0
c6_64,64,c6,B,"I feel like, let’s define a small set of standard questions to ask the system.",2026-02-01T17:09:16,78,16,1,3.8125,16.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c6_65,65,c6,D,We should assign owners for each part so work doesn’t overlap.,2026-02-01T17:09:41,62,12,1,4.166666666666667,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.08333333333333333,1,0.08333333333333333,0,1,1,0
c6_66,66,c6,D,We should include robustness checks by changing retrieval settings.,2026-02-01T17:11:30,67,9,1,6.444444444444445,9.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.1111111111111111,1,0.1111111111111111,0,1,1,0
c6_67,67,c6,F,We also need a human study to see if summaries change perception. could we.,2026-02-01T17:12:18,75,14,2,4.285714285714286,7.0,0,0,1,0.5,1,0,1,0,1,0.07142857142857142,0,0,0.0,1,0.07142857142857142,0,2,-1,0
c6_68,68,c6,F,"Could we, we need time near the end for polishing figures and slides.",2026-02-01T17:13:42,69,13,1,4.230769230769231,13.0,0,0,1,1.0,1,0,1,0,1,0.07692307692307693,0,0,0.0,1,0.07692307692307693,0,2,-1,0
c6_69,69,c6,C,We need to keep the project focused so we can finish in time. That way we can separate system behavior from human perception effects.,2026-02-01T17:15:02,133,24,2,4.5,12.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,2,0.08333333333333333,0,3,0,0
c7_1,1,c7,B,Team: let's discuss study design discussion and get aligned before we split tasks.,2026-02-01T17:00:00,82,14,1,4.785714285714286,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,1,1,0,1
c7_2,2,c7,D,"We should compute style metrics: verbosity, hedging rate, assertiveness rate.",2026-02-01T17:01:22,77,10,1,6.4,10.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.1,1,0.1,0,1,1,0
c7_3,3,c7,C,"I'm not fully convinced yet. Readers may think the most-retrieved speaker is the leader, even if they weren’t. This also gives us something concrete to show in the proposal and final report.",2026-02-01T17:02:12,190,35,3,4.3428571428571425,11.666666666666666,0,0,0,0.0,0,1,3,0,0,0.0,0,0,0.0,1,0.02857142857142857,0,2,0,0
c7_4,4,c7,E,"Can we clarify: I'm not fully convinced yet. We should collect demographics lightly, if allowed, but keep it minimal?",2026-02-01T17:03:22,117,20,2,4.65,10.0,1,0,2,1.0,1,0,3,0,0,0.0,0,1,0.05,2,0.1,1,3,1,1
c7_5,5,c7,B,"I feel like, if retrieval is skewed, summaries may systematically misrepresent the group.",2026-02-01T17:04:59,89,13,1,5.6923076923076925,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,1,0.07692307692307693,0,1,0,0
c7_6,6,c7,C,"We should compute style metrics: verbosity, hedging rate, assertiveness rate. It might feel like extra work now, but it saves time during analysis.",2026-02-01T17:05:38,147,23,2,5.173913043478261,11.5,0,0,0,0.0,0,1,2,0,1,0.043478260869565216,0,1,0.043478260869565216,2,0.08695652173913043,0,1,0,0
c7_7,7,c7,B,"Kind of, i suspect verbose speakers will be retrieved more often just because they contain more keywords.",2026-02-01T17:06:04,105,17,1,5.117647058823529,17.0,0,0,0,0.0,0,1,1,0,1,0.058823529411764705,0,0,0.0,1,0.058823529411764705,0,1,-1,0
c7_8,8,c7,F,Hedging language might be retrieved less because it sounds less decisive. thanks.,2026-02-01T17:06:30,81,12,2,5.666666666666667,6.0,0,0,0,0.0,0,1,1,0,1,0.08333333333333333,1,0,0.0,1,0.08333333333333333,0,0,-1,0
c7_9,9,c7,B,"I feel like, for the user study, we can ask who seems most knowledgeable or influential.",2026-02-01T17:08:08,88,16,1,4.375,16.0,0,0,0,0.0,0,1,1,0,1,0.0625,0,0,0.0,1,0.0625,0,2,-1,0
c7_10,10,c7,F,"Appreciate it, i'm not fully convinced yet. For the user study, we can ask who seems most knowledgeable or influential.",2026-02-01T17:09:52,119,21,2,4.523809523809524,10.5,0,0,0,0.0,0,1,2,0,1,0.047619047619047616,1,0,0.0,1,0.047619047619047616,0,2,-1,1
c7_11,11,c7,E,"Small question: If retrieval is skewed, summaries may systematically misrepresent the group?",2026-02-01T17:11:29,92,12,1,6.5,12.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,1,0.08333333333333333,1,0,0,0
c7_12,12,c7,B,"I think, readers may think the most-retrieved speaker is the leader, even if they weren’t.",2026-02-01T17:13:13,90,17,1,4.176470588235294,17.0,0,0,0,0.0,0,1,1,0,1,0.058823529411764705,0,0,0.0,1,0.058823529411764705,0,1,-1,0
c7_13,13,c7,F,"I agree. If retrieval is skewed, summaries may systematically misrepresent the group. thanks.",2026-02-01T17:14:52,93,13,3,5.923076923076923,4.333333333333333,0,0,0,0.0,0,1,2,0,0,0.0,1,0,0.0,1,0.07692307692307693,0,1,0,0
c7_14,14,c7,E,"Just to check: For the user study, we can ask who seems most knowledgeable or influential?",2026-02-01T17:15:35,90,16,1,4.5,16.0,1,0,1,1.0,1,0,2,0,1,0.0625,0,0,0.0,1,0.0625,1,1,-1,0
c7_15,15,c7,C,"We should collect demographics lightly, if allowed, but keep it minimal. It might feel like extra work now, but it saves time during analysis.",2026-02-01T17:16:58,142,24,2,4.75,12.0,0,0,0,0.0,0,1,2,0,1,0.041666666666666664,0,1,0.041666666666666664,2,0.08333333333333333,0,1,0,1
c7_16,16,c7,F,"Would you be able to, we can keep it lightweight with a Google Form and short tasks.",2026-02-01T17:18:42,84,17,1,3.8823529411764706,17.0,0,0,1,1.0,1,0,3,0,0,0.0,0,0,0.0,2,0.11764705882352941,0,1,0,0
c7_17,17,c7,E,"Before we move on: For the user study, we can ask who seems most knowledgeable or influential?",2026-02-01T17:19:58,94,17,1,4.411764705882353,17.0,1,0,1,1.0,1,0,2,0,1,0.058823529411764705,0,0,0.0,1,0.058823529411764705,1,2,-1,0
c7_18,18,c7,E,Before we move on: We should track agreement across participants to see if the effect is consistent?,2026-02-01T17:20:23,100,17,1,4.823529411764706,17.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.058823529411764705,1,0.058823529411764705,1,2,1,1
c7_19,19,c7,D,"We should compute style metrics: verbosity, hedging rate, assertiveness rate.",2026-02-01T17:20:51,77,10,1,6.4,10.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.1,1,0.1,0,1,1,0
c7_20,20,c7,D,I'm not fully convinced yet.,2026-02-01T17:22:35,28,6,1,3.6666666666666665,6.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c7_21,21,c7,B,"I feel like, i agree. If retrieval is skewed, summaries may systematically misrepresent the group.",2026-02-01T17:23:21,98,15,2,5.333333333333333,7.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,1,0.06666666666666667,0,2,0,0
c7_22,22,c7,F,We can show participants a short system-generated summary and ask perception questions. would you be able to.,2026-02-01T17:24:07,109,18,2,5.0,9.0,0,0,1,0.5,1,0,1,0,0,0.0,0,0,0.0,2,0.1111111111111111,0,1,0,0
c7_23,23,c7,D,We can show participants a short system-generated summary and ask perception questions.,2026-02-01T17:25:03,87,13,1,5.6923076923076925,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,1,0.07692307692307693,0,1,0,1
c7_24,24,c7,B,"I'm not sure but, i suspect verbose speakers will be retrieved more often just because they contain more keywords.",2026-02-01T17:25:52,114,20,1,4.65,20.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,1,0.05,0,2,0,0
c7_25,25,c7,E,"Small question: We should collect demographics lightly, if allowed, but keep it minimal?",2026-02-01T17:26:31,88,13,1,5.538461538461538,13.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.07692307692307693,1,0.07692307692307693,1,1,1,1
c7_26,26,c7,B,"I think, we should randomize which conversation they see to avoid learning effects.",2026-02-01T17:27:54,83,13,1,5.3076923076923075,13.0,0,0,0,0.0,0,1,1,0,1,0.07692307692307693,0,1,0.07692307692307693,1,0.07692307692307693,0,2,0,1
c7_27,27,c7,F,"Would you be able to, i'm not fully convinced yet. We can keep it lightweight with a Google Form and short tasks.",2026-02-01T17:29:34,113,23,2,3.8260869565217392,11.5,0,0,1,0.5,1,0,4,0,0,0.0,0,0,0.0,2,0.08695652173913043,0,2,0,0
c7_28,28,c7,F,"For sure, readers may think the most-retrieved speaker is the leader, even if they weren’t. would you be able to.",2026-02-01T17:30:10,113,22,2,4.0,11.0,0,0,1,0.5,1,0,1,0,0,0.0,0,0,0.0,2,0.09090909090909091,0,0,0,0
c7_29,29,c7,E,"Small question: For the user study, we can ask who seems most knowledgeable or influential?",2026-02-01T17:31:44,91,15,1,4.933333333333334,15.0,1,0,1,1.0,1,0,2,0,1,0.06666666666666667,0,0,0.0,1,0.06666666666666667,1,1,-1,0
c7_30,30,c7,E,"Quick question: In my view, we should track agreement across participants to see if the effect is consistent?",2026-02-01T17:33:22,109,18,1,4.944444444444445,18.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.05555555555555555,1,0.05555555555555555,1,2,1,1
c7_31,31,c7,E,Before we move on: Hedging language might be retrieved less because it sounds less decisive?,2026-02-01T17:34:51,92,15,1,5.066666666666666,15.0,1,0,1,1.0,1,0,2,0,1,0.06666666666666667,0,0,0.0,1,0.06666666666666667,1,1,-1,0
c7_32,32,c7,F,"Readers may think the most-retrieved speaker is the leader, even if they weren’t. thanks.",2026-02-01T17:35:58,89,16,2,4.4375,8.0,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,1,0.0625,0,0,0,0
c7_33,33,c7,B,"Kind of, we should randomize which conversation they see to avoid learning effects.",2026-02-01T17:37:03,83,13,1,5.3076923076923075,13.0,0,0,0,0.0,0,1,1,0,1,0.07692307692307693,0,1,0.07692307692307693,1,0.07692307692307693,0,1,0,0
c7_34,34,c7,F,"Would you be able to, i agree. I suspect verbose speakers will be retrieved more often just because they contain more keywords.",2026-02-01T17:37:38,127,22,2,4.681818181818182,11.0,0,0,1,0.5,1,0,2,0,0,0.0,0,0,0.0,2,0.09090909090909091,0,2,0,0
c7_35,35,c7,E,"Can we clarify: I agree. We should collect demographics lightly, if allowed, but keep it minimal?",2026-02-01T17:38:46,97,16,2,4.8125,8.0,1,0,2,1.0,1,0,3,0,0,0.0,0,1,0.0625,2,0.125,1,3,1,0
c7_36,36,c7,F,"Could we, for sure, we should randomize which conversation they see to avoid learning effects.",2026-02-01T17:40:26,94,15,1,5.133333333333334,15.0,0,0,1,1.0,1,0,1,0,1,0.06666666666666667,0,1,0.06666666666666667,2,0.13333333333333333,0,2,0,1
c7_37,37,c7,B,"It seems like, i'm not fully convinced yet. We should collect demographics lightly, if allowed, but keep it minimal.",2026-02-01T17:42:13,116,20,2,4.6,10.0,0,0,0,0.0,0,1,2,0,1,0.05,0,1,0.05,1,0.05,0,2,0,1
c7_38,38,c7,B,"Kind of, hedging language might be retrieved less because it sounds less decisive.",2026-02-01T17:43:27,82,13,1,5.230769230769231,13.0,0,0,0,0.0,0,1,1,0,2,0.15384615384615385,0,0,0.0,1,0.07692307692307693,0,0,-2,0
c7_39,39,c7,C,"For the user study, we can ask who seems most knowledgeable or influential. This also gives us something concrete to show in the proposal and final report.",2026-02-01T17:44:55,155,27,2,4.666666666666667,13.5,0,0,0,0.0,0,1,2,0,1,0.037037037037037035,0,0,0.0,1,0.037037037037037035,0,2,-1,1
c7_40,40,c7,B,"Maybe, we can compute retrieval share per speaker and compare it to participation share.",2026-02-01T17:45:31,88,14,1,5.214285714285714,14.0,0,0,0,0.0,0,1,1,0,1,0.07142857142857142,0,0,0.0,1,0.07142857142857142,0,1,-1,0
c7_41,41,c7,F,"Would you be able to, for sure, we should compute style metrics: verbosity, hedging rate, assertiveness rate.",2026-02-01T17:47:20,109,17,1,5.117647058823529,17.0,0,0,1,1.0,1,0,1,0,0,0.0,0,1,0.058823529411764705,2,0.11764705882352941,0,1,1,0
c7_42,42,c7,F,"Would you be able to, hedging language might be retrieved less because it sounds less decisive.",2026-02-01T17:48:57,95,16,1,4.875,16.0,0,0,1,1.0,1,0,1,0,1,0.0625,0,0,0.0,2,0.125,0,0,-1,0
c7_43,43,c7,F,"Please, we can compute retrieval share per speaker and compare it to participation share.",2026-02-01T17:50:39,89,14,1,5.285714285714286,14.0,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,1,0.07142857142857142,0,1,0,0
c7_44,44,c7,C,I agree. I suspect verbose speakers will be retrieved more often just because they contain more keywords. We can validate it quickly with a small pilot before we scale it up.,2026-02-01T17:51:49,174,31,3,4.548387096774194,10.333333333333334,0,0,0,0.0,0,1,3,0,0,0.0,0,0,0.0,2,0.06451612903225806,0,4,0,0
c7_45,45,c7,B,"Possibly, honestly, i agree. Hedging language might be retrieved less because it sounds less decisive.",2026-02-01T17:52:37,102,15,2,5.6,7.5,0,0,0,0.0,0,1,2,0,2,0.13333333333333333,0,0,0.0,1,0.06666666666666667,0,1,-2,0
c7_46,46,c7,E,"Quick question: Honestly, if retrieval is skewed, summaries may systematically misrepresent the group?",2026-02-01T17:53:12,102,13,1,6.615384615384615,13.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,1,0.07692307692307693,1,0,0,0
c7_47,47,c7,B,"Kind of, readers may think the most-retrieved speaker is the leader, even if they weren’t.",2026-02-01T17:55:02,90,17,1,4.176470588235294,17.0,0,0,0,0.0,0,1,1,0,1,0.058823529411764705,0,0,0.0,1,0.058823529411764705,0,0,-1,0
c7_48,48,c7,E,"Can we clarify: For sure, we should collect demographics lightly, if allowed, but keep it minimal?",2026-02-01T17:56:31,98,16,1,4.875,16.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.0625,2,0.125,1,2,1,1
c7_49,49,c7,B,"It seems like, i agree. I suspect verbose speakers will be retrieved more often just because they contain more keywords.",2026-02-01T17:58:07,120,20,2,4.9,10.0,0,0,0,0.0,0,1,2,0,1,0.05,0,0,0.0,1,0.05,0,2,-1,0
c7_50,50,c7,E,Can we clarify: We should track agreement across participants to see if the effect is consistent?,2026-02-01T17:59:12,97,16,1,5.0,16.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.0625,2,0.125,1,2,1,1
c7_51,51,c7,B,"Possibly, we can keep it lightweight with a Google Form and short tasks.",2026-02-01T17:59:39,72,13,1,4.461538461538462,13.0,0,0,0,0.0,0,1,3,0,1,0.07692307692307693,0,0,0.0,1,0.07692307692307693,0,1,-1,0
c7_52,52,c7,D,"Honestly, we should collect demographics lightly, if allowed, but keep it minimal.",2026-02-01T18:00:30,82,12,1,5.583333333333333,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.08333333333333333,1,0.08333333333333333,0,1,1,0
